  Time                 , V(VN)                , (V(MS:+)-V(MS:-)) / I(MS:+), V(VS)                , (V(MH:+)-V(MH:-)) / I(MH:+)
  2.002045487118e+01  ,1.778850897161e-05  ,5.007241631458e+04  ,2.045487117633e+00  ,4.972492368689e+04  
  2.002045492593e+01  ,-6.149946128464e-07  ,5.007241708753e+04  ,2.045492592915e+00  ,4.972492364565e+04  
  2.002045503543e+01  ,1.642171660521e-05  ,5.007241863343e+04  ,2.045503543481e+00  ,4.972492355622e+04  
  2.002045525445e+01  ,-2.651345042626e-06  ,5.007242172517e+04  ,2.045525444611e+00  ,4.972492334578e+04  
  2.002045569247e+01  ,1.313479829168e-05  ,5.007242790849e+04  ,2.045569246873e+00  ,4.972492276156e+04  
  2.002045656851e+01  ,-6.590970511589e-06  ,5.007244027493e+04  ,2.045656851395e+00  ,4.972492051345e+04  
  2.002045832060e+01  ,9.920666891539e-06  ,5.007246500841e+04  ,2.045832060441e+00  ,4.972490769013e+04  
  2.002046182479e+01  ,-7.826465438843e-06  ,5.007251448098e+04  ,2.046182478532e+00  ,4.972486555191e+04  
  2.002046662215e+01  ,9.867223145221e-06  ,5.007258222458e+04  ,2.046662214860e+00  ,4.972480509538e+04  
  2.002046789650e+01  ,-7.802211162922e-06  ,5.007260022235e+04  ,2.046789650000e+00  ,4.972478935279e+04  
  2.002046790790e+01  ,9.380499129463e-06  ,5.007260038336e+04  ,2.046790790000e+00  ,4.972478921113e+04  
  2.002046790800e+01  ,5.347524560051e-06  ,5.007260038477e+04  ,2.046790800000e+00  ,4.972478920989e+04  
  2.002046791520e+01  ,-2.927241038897e-06  ,5.007260048646e+04  ,2.046791520000e+00  ,4.972478912042e+04  
  2.002046791591e+01  ,1.260341380416e-05  ,5.007260049655e+04  ,2.046791591429e+00  ,4.972478911154e+04  
  2.002046791734e+01  ,2.582515992700e-05  ,5.007260051672e+04  ,2.046791734294e+00  ,4.972478909379e+04  
  2.002046792020e+01  ,3.940599757613e-05  ,5.007260055708e+04  ,2.046792020024e+00  ,4.972478905828e+04  
  2.002046792430e+01  ,4.072186818505e-05  ,5.007260061491e+04  ,2.046792429508e+00  ,4.972478900740e+04  
  2.002046793190e+01  ,4.077000043878e-05  ,5.007260072232e+04  ,2.046793190000e+00  ,4.972478891290e+04  
  2.002046793220e+01  ,4.021327801951e-05  ,5.007260072656e+04  ,2.046793220000e+00  ,4.972478890917e+04  
  2.002046793230e+01  ,4.012115843821e-05  ,5.007260072797e+04  ,2.046793230000e+00  ,4.972478890793e+04  
  2.002046793509e+01  ,3.968060713433e-05  ,5.007260076741e+04  ,2.046793509248e+00  ,4.972478887323e+04  
  2.002046793810e+01  ,3.913627270791e-05  ,5.007260080990e+04  ,2.046793810065e+00  ,4.972478883584e+04  
  2.002046794412e+01  ,3.823523732294e-05  ,5.007260089487e+04  ,2.046794411699e+00  ,4.972478876108e+04  
  2.002046795615e+01  ,3.636831472775e-05  ,5.007260106481e+04  ,2.046795614968e+00  ,4.972478861156e+04  
  2.002046798022e+01  ,3.310993602668e-05  ,5.007260140470e+04  ,2.046798021506e+00  ,4.972478831256e+04  
  2.002046800190e+01  ,2.937726945973e-05  ,5.007260171097e+04  ,2.046800190000e+00  ,4.972478804318e+04  
  2.002046800430e+01  ,2.900588072130e-05  ,5.007260174487e+04  ,2.046800430000e+00  ,4.972478801337e+04  
  2.002046800450e+01  ,2.891705044483e-05  ,5.007260174769e+04  ,2.046800450000e+00  ,4.972478801088e+04  
  2.002046800460e+01  ,2.895626453281e-05  ,5.007260174910e+04  ,2.046800460000e+00  ,4.972478800964e+04  
  2.002046801090e+01  ,2.786515847042e-05  ,5.007260183808e+04  ,2.046801090000e+00  ,4.972478793139e+04  
  2.002046801161e+01  ,1.714958921717e-05  ,5.007260184817e+04  ,2.046801161429e+00  ,4.972478792252e+04  
  2.002046801304e+01  ,-1.438105419971e-06  ,5.007260186835e+04  ,2.046801304294e+00  ,4.972478790478e+04  
  2.002046801590e+01  ,-1.610794624085e-05  ,5.007260190870e+04  ,2.046801590023e+00  ,4.972478786929e+04  
  2.002046802161e+01  ,-2.082161250172e-05  ,5.007260198941e+04  ,2.046802161483e+00  ,4.972478779832e+04  
  2.002046803304e+01  ,-1.865879513652e-05  ,5.007260215083e+04  ,2.046803304402e+00  ,4.972478765640e+04  
  2.002046805044e+01  ,-3.557843698099e-06  ,5.007260239652e+04  ,2.046805043963e+00  ,4.972478744044e+04  
  2.002046808523e+01  ,-1.511459730086e-05  ,5.007260288789e+04  ,2.046808523087e+00  ,4.972478700868e+04  
  2.002046815481e+01  ,-1.444515065963e-05  ,5.007260387064e+04  ,2.046815481333e+00  ,4.972478614595e+04  
  2.002046829398e+01  ,-1.534163481665e-02  ,5.007260583077e+04  ,2.046829397825e+00  ,4.972478442375e+04  
  2.002046857231e+01  ,-2.821188985945e-02  ,5.007260973011e+04  ,2.046857230810e+00  ,4.972478098970e+04  
  2.002046877620e+01  ,9.477640505224e-04  ,5.007261259344e+04  ,2.046877620367e+00  ,4.972477847934e+04  
  2.002046905205e+01  ,4.174373002024e-02  ,5.007261651618e+04  ,2.046905205397e+00  ,4.972477508218e+04  
  2.002046937869e+01  ,8.872917257395e-02  ,5.007262124011e+04  ,2.046937868742e+00  ,4.972477104890e+04  
  2.002047003195e+01  ,1.763796505547e-01  ,5.007263095461e+04  ,2.047003195433e+00  ,4.972476291222e+04  
  2.002047133849e+01  ,3.329609676148e-01  ,5.007265143455e+04  ,2.047133848814e+00  ,4.972474622976e+04  
  2.002047395156e+01  ,5.875004257541e-01  ,5.007269614751e+04  ,2.047395155577e+00  ,4.972471079927e+04  
  2.002047917769e+01  ,9.317539298791e-01  ,5.007279676915e+04  ,2.047917769102e+00  ,4.972463019748e+04  
  2.002048962996e+01  ,1.253900295938e+00  ,5.007302303258e+04  ,2.048962996153e+00  ,4.972441910294e+04  
  2.002051053450e+01  ,1.393078515655e+00  ,5.007351032860e+04  ,2.051053450255e+00  ,4.972364201100e+04  
  2.002055234358e+01  ,1.387342510629e+00  ,5.007450578980e+04  ,2.055234358458e+00  ,4.969576671015e+04  
  2.002063596175e+01  ,1.397300330456e+00  ,5.007650147375e+04  ,2.063596174864e+00  ,4.964213377508e+04  
  2.002063857482e+01  ,1.397040198906e+00  ,5.007656400545e+04  ,2.063857481626e+00  ,4.964213377508e+04  
  2.002063922808e+01  ,1.397105565527e+00  ,5.007657963844e+04  ,2.063922808317e+00  ,4.964213377508e+04  
  2.002064053462e+01  ,1.396970706526e+00  ,5.007661090497e+04  ,2.064053461699e+00  ,4.964213394151e+04  
  2.002064086125e+01  ,1.397054693429e+00  ,5.007661872172e+04  ,2.064086125044e+00  ,4.964213402474e+04  
  2.002064151452e+01  ,1.396954059019e+00  ,5.007663435539e+04  ,2.064151451735e+00  ,4.964213419121e+04  
  2.002064167783e+01  ,1.397038330324e+00  ,5.007663826384e+04  ,2.064167783407e+00  ,4.964213423282e+04  
  2.002064200447e+01  ,1.396952783689e+00  ,5.007664608077e+04  ,2.064200446753e+00  ,4.964213431606e+04  
  2.002064208613e+01  ,1.397029343061e+00  ,5.007664803502e+04  ,2.064208612589e+00  ,4.964213433687e+04  
  2.002064224944e+01  ,1.396958846715e+00  ,5.007665194352e+04  ,2.064224944262e+00  ,4.964213437849e+04  
  2.002064229027e+01  ,1.397020098637e+00  ,5.007665292065e+04  ,2.064229027180e+00  ,4.964213438890e+04  
  2.002064230048e+01  ,1.396985662985e+00  ,5.007665316494e+04  ,2.064230047910e+00  ,4.964213439150e+04  
  2.002064232089e+01  ,1.396997467848e+00  ,5.007665365350e+04  ,2.064232089368e+00  ,4.964213439670e+04  
  2.002064232600e+01  ,1.396997087868e+00  ,5.007665377564e+04  ,2.064232599733e+00  ,4.964213439800e+04  
  2.002064233620e+01  ,1.396990046022e+00  ,5.007665401992e+04  ,2.064233620463e+00  ,4.964213440060e+04  
  2.002064233876e+01  ,1.396995903226e+00  ,5.007665408100e+04  ,2.064233875645e+00  ,4.964213440125e+04  
  2.002064234386e+01  ,1.396991761518e+00  ,5.007665420314e+04  ,2.064234386010e+00  ,4.964213440255e+04  
  2.002064235407e+01  ,1.396994937793e+00  ,5.007665444742e+04  ,2.064235406739e+00  ,4.964213440516e+04  
  2.002064237448e+01  ,1.396991856862e+00  ,5.007665493599e+04  ,2.064237448198e+00  ,4.964213441038e+04  
  2.002064239710e+01  ,1.396994421724e+00  ,5.007665547726e+04  ,2.064239709897e+00  ,4.964213441616e+04  
  2.002064243526e+01  ,1.396991538582e+00  ,5.007665639063e+04  ,2.064243526382e+00  ,4.964213442592e+04  
  2.002064251159e+01  ,1.396993534523e+00  ,5.007665821738e+04  ,2.064251159353e+00  ,4.964213444544e+04  
  2.002064266425e+01  ,1.396990071167e+00  ,5.007666187088e+04  ,2.064266425295e+00  ,4.964213448447e+04  
  2.002064296957e+01  ,1.396991204936e+00  ,5.007666917792e+04  ,2.064296957178e+00  ,4.964213456253e+04  
  2.002064358021e+01  ,1.396988296416e+00  ,5.007668379222e+04  ,2.064358020944e+00  ,4.964213471866e+04  
  2.002064480148e+01  ,1.396998154698e+00  ,5.007671302160e+04  ,2.064480148477e+00  ,4.964213503092e+04  
  2.002064724404e+01  ,1.397038197727e+00  ,5.007677148383e+04  ,2.064724403543e+00  ,4.964213565542e+04  
  2.002065212914e+01  ,1.397207440226e+00  ,5.007688842391e+04  ,2.065212913675e+00  ,4.964213690441e+04  
  2.002066189934e+01  ,1.397726373980e+00  ,5.007712237592e+04  ,2.066189933939e+00  ,4.964213940230e+04  
  2.002068143974e+01  ,1.399046776118e+00  ,5.007759059981e+04  ,2.068143974466e+00  ,4.964214439770e+04  
  2.002072052056e+01  ,1.401843578555e+00  ,5.007852838854e+04  ,2.072052055521e+00  ,4.964215438703e+04  
  2.002079868218e+01  ,1.407464412972e+00  ,5.008040938101e+04  ,2.079868217630e+00  ,4.964217435973e+04  
  2.002095500542e+01  ,1.418673267355e+00  ,5.008419301858e+04  ,2.095500541849e+00  ,4.964221428140e+04  
  2.002126765190e+01  ,1.441079954850e+00  ,5.009184683593e+04  ,2.126765190286e+00  ,4.964229402978e+04  
  2.002189294487e+01  ,1.485841956688e+00  ,5.010750033750e+04  ,2.189294487161e+00  ,4.964245314701e+04  
  2.002314353081e+01  ,1.575389213162e+00  ,5.014018931190e+04  ,2.314353080911e+00  ,4.964276986570e+04  
  2.002564470268e+01  ,1.754624973750e+00  ,5.021108493952e+04  ,2.564470268411e+00  ,4.964339725788e+04  
  2.003000000001e+01  ,2.067288296646e+00  ,5.035203197913e+04  ,3.000000000000e+00  ,4.964447060197e+04  
  2.003050023438e+01  ,2.068227277021e+00  ,5.036949367620e+04  ,3.000000000000e+00  ,4.964459217137e+04  
  2.003150062501e+01  ,2.068670348148e+00  ,5.040440577877e+04  ,3.000000000000e+00  ,4.964483465519e+04  
  2.003350140626e+01  ,2.069468578906e+00  ,5.047417805617e+04  ,3.000000000000e+00  ,4.964531581389e+04  
  2.003750296876e+01  ,2.071139044361e+00  ,5.061351560113e+04  ,3.000000000000e+00  ,4.964626296528e+04  
  2.004550609376e+01  ,2.074370853021e+00  ,5.089136877478e+04  ,3.000000000000e+00  ,4.964809714879e+04  
  2.006151234376e+01  ,2.080800383934e+00  ,5.144383498103e+04  ,3.000000000000e+00  ,4.965152918743e+04  
  2.009352484376e+01  ,2.093145215767e+00  ,5.253617050222e+04  ,3.000000000000e+00  ,4.965747792212e+04  
  2.010000000001e+01  ,2.095606250456e+00  ,5.275510688239e+04  ,3.000000000000e+00  ,4.965853535380e+04  
  2.010640250001e+01  ,2.097987180809e+00  ,5.297062088700e+04  ,3.000000000000e+00  ,4.965955419656e+04  
  2.011920718751e+01  ,2.102710388135e+00  ,5.340037437085e+04  ,3.000000000000e+00  ,4.966158579332e+04  
  2.014481656251e+01  ,2.111913154367e+00  ,5.425242212338e+04  ,3.000000000000e+00  ,4.966561296403e+04  
  2.019603531251e+01  ,2.129406374879e+00  ,5.592783811377e+04  ,3.000000000000e+00  ,4.967352530303e+04  
  2.029847281251e+01  ,2.161170593696e+00  ,5.917166135153e+04  ,3.000000000000e+00  ,4.968879826172e+04  
  2.050334781251e+01  ,2.214351837756e+00  ,6.527110755612e+04  ,3.000000000000e+00  ,4.971726119047e+04  
  2.091309781251e+01  ,2.291378449649e+00  ,7.598156333531e+04  ,3.000000000000e+00  ,4.976675215154e+04  
  2.171309781251e+01  ,2.372065859381e+00  ,9.052442212277e+04  ,3.000000000000e+00  ,4.984040196122e+04  
  2.251309781251e+01  ,2.402677469654e+00  ,9.726547161744e+04  ,3.000000000000e+00  ,4.989085032168e+04  
  2.331309781251e+01  ,2.411501630209e+00  ,9.936407004616e+04  ,3.000000000000e+00  ,4.992537748322e+04  
  2.411309781251e+01  ,2.413557267981e+00  ,9.986380625243e+04  ,3.000000000000e+00  ,4.994899458439e+04  
  2.491309781251e+01  ,2.413997853640e+00  ,9.997143812912e+04  ,3.000000000000e+00  ,4.996514271688e+04  
  2.500000000001e+01  ,2.414013289148e+00  ,9.997523023105e+04  ,3.000000000000e+00  ,4.996653871808e+04  
  2.500300000001e+01  ,2.165365678957e+00  ,9.997533901389e+04  ,2.699999999280e+00  ,4.996658585970e+04  
  2.500900000001e+01  ,1.666219081497e+00  ,9.997553129704e+04  ,2.099999999280e+00  ,4.996668001018e+04  
  2.500955478310e+01  ,1.620059072739e+00  ,9.997554652496e+04  ,2.044521690000e+00  ,4.996668870229e+04  
  2.500957123630e+01  ,1.618694314500e+00  ,9.997554697006e+04  ,2.042876370000e+00  ,4.996668896004e+04  
  2.500957123640e+01  ,1.618707493180e+00  ,9.997554697006e+04  ,2.042876360000e+00  ,4.996668896004e+04  
  2.500957124370e+01  ,1.618685248890e+00  ,9.997554697026e+04  ,2.042875630000e+00  ,4.996668896015e+04  
  2.500957124441e+01  ,1.618706190377e+00  ,9.997554697027e+04  ,2.042875558571e+00  ,4.996668896016e+04  
  2.500957124584e+01  ,1.618684879970e+00  ,9.997554697031e+04  ,2.042875415706e+00  ,4.996668896019e+04  
  2.500957124870e+01  ,1.618683155859e+00  ,9.997554697039e+04  ,2.042875129976e+00  ,4.996668896023e+04  
  2.500957125441e+01  ,1.618654046091e+00  ,9.997554697055e+04  ,2.042874558517e+00  ,4.996668896032e+04  
  2.500957126584e+01  ,1.618676525541e+00  ,9.997554697085e+04  ,2.042873415598e+00  ,4.996668896050e+04  
  2.500957128870e+01  ,1.618655269267e+00  ,9.997554697147e+04  ,2.042871129760e+00  ,4.996668896086e+04  
  2.500957133442e+01  ,1.618676753715e+00  ,9.997554697271e+04  ,2.042866558083e+00  ,4.996668896157e+04  
  2.500957142585e+01  ,1.618653737940e+00  ,9.997554697518e+04  ,2.042857414731e+00  ,4.996668896301e+04  
  2.500957146780e+01  ,1.618673278484e+00  ,9.997554697632e+04  ,2.042853220000e+00  ,4.996668896366e+04  
  2.500957148120e+01  ,1.618651077850e+00  ,9.997554697668e+04  ,2.042851880000e+00  ,4.996668896387e+04  
  2.500957148270e+01  ,1.618671207922e+00  ,9.997554697672e+04  ,2.042851730000e+00  ,4.996668896390e+04  
  2.500957148280e+01  ,1.618650834891e+00  ,9.997554697672e+04  ,2.042851720000e+00  ,4.996668896390e+04  
  2.500957148290e+01  ,1.618671112577e+00  ,9.997554697672e+04  ,2.042851710000e+00  ,4.996668896390e+04  
  2.500957148910e+01  ,1.618650737451e+00  ,9.997554697689e+04  ,2.042851090000e+00  ,4.996668896400e+04  
  2.500957148981e+01  ,1.618672978831e+00  ,9.997554697691e+04  ,2.042851018571e+00  ,4.996668896401e+04  
  2.500957149124e+01  ,1.618671443895e+00  ,9.997554697695e+04  ,2.042850875706e+00  ,4.996668896403e+04  
  2.500957149410e+01  ,1.620182532002e+00  ,9.997554697703e+04  ,2.042850589976e+00  ,4.996668896408e+04  
  2.500957149981e+01  ,1.626702561742e+00  ,9.997554697718e+04  ,2.042850018517e+00  ,4.996668896417e+04  
  2.500957151124e+01  ,1.639833725407e+00  ,9.997554697749e+04  ,2.042848875598e+00  ,4.996668896434e+04  
  2.500957153410e+01  ,1.664134052233e+00  ,9.997554697811e+04  ,2.042846589760e+00  ,4.996668896470e+04  
  2.500957157811e+01  ,1.705654282589e+00  ,9.997554697932e+04  ,2.042842189149e+00  ,4.996668896539e+04  
  2.500957166612e+01  ,8.691080329299e-04  ,9.997554698135e+04  ,2.042833387927e+00  ,4.996668896677e+04  
  2.500957184215e+01  ,-1.945135384460e-04  ,9.997554698458e+04  ,2.042815785483e+00  ,4.996668896953e+04  
  2.500957203419e+01  ,1.438555204913e-04  ,9.997554698800e+04  ,2.042796580867e+00  ,4.996668897254e+04  
  2.500957241828e+01  ,-1.144457861102e-04  ,9.997554699458e+04  ,2.042758171634e+00  ,4.996668898059e+04  
  2.500957318647e+01  ,1.099441110028e-04  ,9.997554700707e+04  ,2.042681353167e+00  ,4.996667676968e+04  
  2.500957445104e+01  ,-1.098207195938e-04  ,9.997554702667e+04  ,2.042554895953e+00  ,4.996664780380e+04  
  2.500957640836e+01  ,1.111037609007e-04  ,9.997554705629e+04  ,2.042359163836e+00  ,4.996662157453e+04  
  2.500957850110e+01  ,-1.094955710528e-04  ,9.997554708778e+04  ,2.042149889544e+00  ,4.996659532871e+04  
  2.500958268659e+01  ,1.111993057066e-04  ,9.997554715075e+04  ,2.041731340960e+00  ,4.996654280523e+04  
  2.500959105756e+01  ,-1.094249754630e-04  ,9.997554727666e+04  ,2.040894243792e+00  ,4.996643772427e+04  
  2.500960779951e+01  ,1.112013324018e-04  ,9.997554752831e+04  ,2.039220049456e+00  ,4.996622742323e+04  
  2.500964128339e+01  ,-1.094080980977e-04  ,9.997554803099e+04  ,2.035871660784e+00  ,4.996580627680e+04  
  2.500970825117e+01  ,1.111943631429e-04  ,9.997554903382e+04  ,2.029174883441e+00  ,4.996496174662e+04  
  2.500983021680e+01  ,-1.104276820314e-04  ,9.997555038368e+04  ,2.016978320000e+00  ,4.996418377715e+04  
  2.501004253520e+01  ,1.109612007539e-04  ,9.997555217186e+04  ,1.995746480000e+00  ,4.996273325431e+04  
  2.501008003060e+01  ,-1.105749479606e-04  ,9.997555241819e+04  ,1.991996940000e+00  ,4.996247712612e+04  
  2.501013465000e+01  ,1.099930546360e-04  ,9.997548864447e+04  ,1.986535000000e+00  ,4.996196100704e+04  
  2.501014604410e+01  ,-1.105281518505e-04  ,9.997546199839e+04  ,1.985395590000e+00  ,4.996176957207e+04  
  2.501016793890e+01  ,1.097289695977e-04  ,9.997541079612e+04  ,1.983206110000e+00  ,4.996045394316e+04  
  2.501018074080e+01  ,-1.107696145368e-04  ,9.997538085803e+04  ,1.981925920000e+00  ,4.995952413076e+04  
  2.501019633920e+01  ,1.096679334935e-04  ,9.997534438015e+04  ,1.980366080000e+00  ,4.995921372469e+04  
  2.501020122180e+01  ,-1.108293852212e-04  ,9.997533296188e+04  ,1.979877820000e+00  ,4.995896555730e+04  
  2.501020287715e+01  ,1.096938074241e-04  ,9.997532909073e+04  ,1.979712285000e+00  ,4.995867857202e+04  
  2.501020618793e+01  ,-1.107497662005e-04  ,9.997532134827e+04  ,1.979381207424e+00  ,4.995791949326e+04  
  2.501020939130e+01  ,1.096384141874e-04  ,9.997531385697e+04  ,1.979060870000e+00  ,4.995684895804e+04  
  2.501020946930e+01  ,-1.091391919417e-04  ,9.997531367456e+04  ,1.979053070000e+00  ,4.995682097203e+04  
  2.501020946940e+01  ,-6.832120957512e-05  ,9.997531367433e+04  ,1.979053060000e+00  ,4.995682094556e+04  
  2.501020954360e+01  ,6.617815658672e-05  ,9.997531350082e+04  ,1.979045640414e+00  ,4.995679547823e+04  
  2.501020961230e+01  ,-6.593631995599e-05  ,9.997531334016e+04  ,1.979038770383e+00  ,4.995677141948e+04  
  2.501020972676e+01  ,6.424642109693e-05  ,9.997531307248e+04  ,1.979027323907e+00  ,4.995673200628e+04  
  2.501020995569e+01  ,-6.485279865132e-05  ,9.997531253711e+04  ,1.979004430955e+00  ,4.995665180864e+04  
  2.501021041355e+01  ,6.371875884525e-05  ,9.997531146638e+04  ,1.978958645051e+00  ,4.995648576726e+04  
  2.501021132927e+01  ,-6.458677454191e-05  ,9.997530932491e+04  ,1.978867073243e+00  ,4.995613878299e+04  
  2.501021316070e+01  ,6.358233891035e-05  ,9.997530504198e+04  ,1.978683929627e+00  ,4.995529941731e+04  
  2.501021682358e+01  ,-6.452725362038e-05  ,9.997529647612e+04  ,1.978317642396e+00  ,4.995325319810e+04  
  2.501022414932e+01  ,6.353684682381e-05  ,9.997527934440e+04  ,1.977585067933e+00  ,4.995132566794e+04  
  2.501022598076e+01  ,-6.448129384040e-05  ,9.997527506147e+04  ,1.977401924317e+00  ,4.994855374965e+04  
  2.501022964363e+01  ,6.346583676375e-05  ,9.997526649561e+04  ,1.977035637086e+00  ,4.994300959087e+04  
  2.501023055935e+01  ,-6.437442992535e-05  ,9.997526435414e+04  ,1.976944065278e+00  ,4.994300953103e+04  
  2.501023239078e+01  ,6.333151697291e-05  ,9.997526007121e+04  ,1.976760921662e+00  ,4.994300951782e+04  
  2.501023284864e+01  ,-6.415542671334e-05  ,9.997525900048e+04  ,1.976715135758e+00  ,4.994300953103e+04  
  2.501023296311e+01  ,6.245774055103e-05  ,9.997525873280e+04  ,1.976703689282e+00  ,4.994300953103e+04  
  2.501023319204e+01  ,-6.310856491609e-05  ,9.997525819743e+04  ,1.976680796330e+00  ,4.994300953103e+04  
  2.501023324927e+01  ,6.075264474958e-05  ,9.997525806359e+04  ,1.976675073092e+00  ,4.994300953103e+04  
  2.501023336373e+01  ,-6.107553598511e-05  ,9.997525779591e+04  ,1.976663626616e+00  ,4.994300953103e+04  
  2.501023339235e+01  ,5.750740318788e-05  ,9.997525772899e+04  ,1.976660764997e+00  ,4.994300953103e+04  
  2.501023339950e+01  ,-4.942956126541e-05  ,9.997525771226e+04  ,1.976660049593e+00  ,4.994300953103e+04  
  2.501023341381e+01  ,4.466222087984e-05  ,9.997525767880e+04  ,1.976658618783e+00  ,4.994300953103e+04  
  2.501023341690e+01  ,-3.226932014044e-05  ,9.997525767157e+04  ,1.976658309696e+00  ,4.994300953103e+04  
  2.501023342308e+01  ,2.681291727491e-05  ,9.997525765711e+04  ,1.976657691521e+00  ,4.994300953103e+04  
  2.501023342463e+01  ,-1.613435806469e-05  ,9.997525765350e+04  ,1.976657536977e+00  ,4.994300953103e+04  
  2.501023342772e+01  ,1.203746665990e-05  ,9.997525764627e+04  ,1.976657227890e+00  ,4.994300953100e+04  
  2.501023343223e+01  ,-1.148908223403e-05  ,9.997525763572e+04  ,1.976656776534e+00  ,4.994300953109e+04  
  2.501023343707e+01  ,8.700654936966e-06  ,9.997525762442e+04  ,1.976656293438e+00  ,4.994300953122e+04  
