  Time                 , V(VN)                , V(VVAL)              , (V(MH:+)-V(MH:-)) / I(MH:+), (V(MS:+)-V(MS:-)) / I(MS:+)
  2.965729892562e+01  ,-3.907837747008e-07  ,7.000000000000e-01  ,2.758937943789e+04  ,5.666665847378e+04  
  2.965729895789e+01  ,-3.938664844549e-07  ,7.000000000000e-01  ,2.758937998197e+04  ,5.666665847378e+04  
  2.965729902243e+01  ,-3.908809456388e-07  ,7.000000000000e-01  ,2.758938107012e+04  ,5.666665847378e+04  
  2.965729915151e+01  ,-3.932156255604e-07  ,7.000000000000e-01  ,2.758938324644e+04  ,5.666665847378e+04  
  2.965729940605e+01  ,-3.905370714319e-07  ,7.000000000000e-01  ,2.758938753798e+04  ,5.666665847378e+04  
  2.965729991512e+01  ,1.201277516905e-06  ,7.000000000000e-01  ,2.758939612104e+04  ,5.666668331522e+04  
  2.965730093326e+01  ,2.957352959222e-08  ,7.000000000000e-01  ,2.758941328717e+04  ,5.666674789730e+04  
  2.965730206985e+01  ,-2.003495044312e-07  ,7.000000000000e-01  ,2.758943245031e+04  ,5.666677122371e+04  
  2.965730434303e+01  ,-4.482776810033e-07  ,7.000000000000e-01  ,2.758947077656e+04  ,5.666678461220e+04  
  2.965730685844e+01  ,-3.306525668267e-07  ,7.000000000000e-01  ,2.758951318685e+04  ,5.666679005469e+04  
  2.965731183891e+01  ,-4.426225717336e-07  ,7.000000000000e-01  ,2.758959715824e+04  ,5.666680083072e+04  
  2.965731308403e+01  ,-3.454109602785e-07  ,7.000000000000e-01  ,2.758961815104e+04  ,5.666680319092e+04  
  2.965731557426e+01  ,-4.364631288611e-07  ,7.000000000000e-01  ,2.758966013660e+04  ,5.666680791133e+04  
  2.965732055473e+01  ,-3.492697024654e-07  ,7.000000000000e-01  ,2.758974410753e+04  ,5.666681706946e+04  
  2.965733051567e+01  ,-4.360510656165e-07  ,7.000000000000e-01  ,2.758991204856e+04  ,5.666683538590e+04  
  2.965735043754e+01  ,-3.500329432971e-07  ,7.000000000000e-01  ,2.759024792743e+04  ,5.666683533789e+04  
  2.965739028129e+01  ,-4.359010780108e-07  ,7.000000000000e-01  ,2.759091967228e+04  ,5.666683538592e+04  
  2.965746996879e+01  ,-3.500679127688e-07  ,7.000000000000e-01  ,2.759226311051e+04  ,5.666683399927e+04  
  2.965762934379e+01  ,-4.358684262684e-07  ,7.000000000000e-01  ,2.759494978109e+04  ,5.666683538602e+04  
  2.965794809379e+01  ,-3.814677381198e-07  ,7.000000000000e-01  ,2.760032229890e+04  ,5.666683538616e+04  
  2.965858559379e+01  ,-4.366187437987e-07  ,7.000000000000e-01  ,2.761106404232e+04  ,5.666683538644e+04  
  2.965986059379e+01  ,-3.463957582162e-07  ,7.000000000000e-01  ,2.763253437039e+04  ,5.666931560003e+04  
  2.966241059379e+01  ,-4.367948330253e-07  ,7.000000000000e-01  ,2.767542247128e+04  ,5.667427615322e+04  
  2.966501176567e+01  ,-3.466857322609e-07  ,7.000000000000e-01  ,2.771909916038e+04  ,5.667933246786e+04  
  2.967021410942e+01  ,-4.371730737140e-07  ,7.000000000000e-01  ,2.780623499293e+04  ,5.668944588004e+04  
  2.968061879692e+01  ,-3.825872910979e-07  ,7.000000000000e-01  ,2.797964171619e+04  ,5.668896422835e+04  
  2.970142817192e+01  ,-4.386859627226e-07  ,7.000000000000e-01  ,2.832303594155e+04  ,5.668944589356e+04  
  2.974304692192e+01  ,-3.854531718805e-07  ,7.000000000000e-01  ,2.899645137282e+04  ,5.668944591159e+04  
  2.981760942192e+01  ,-4.436555449683e-07  ,7.000000000000e-01  ,3.015998309010e+04  ,5.668944594388e+04  
  2.989025942192e+01  ,-3.912393377881e-07  ,7.000000000000e-01  ,3.124281319907e+04  ,5.668944597535e+04  
  3.000000000001e+01  ,-4.499586841455e-07  ,7.000000000000e-01  ,3.278868483252e+04  ,5.668944602288e+04  
  3.000300000001e+01  ,-4.375405398271e-07  ,7.000000000000e-01  ,3.282942326887e+04  ,5.668944602418e+04  
  3.000375000001e+01  ,-4.996258691770e-07  ,7.000000000000e-01  ,3.283960548618e+04  ,5.668944602451e+04  
  3.000525000001e+01  ,-1.543811453431e-05  ,7.000000000000e-01  ,3.285995563673e+04  ,5.668944602516e+04  
  3.000825000001e+01  ,-1.940226050647e-01  ,7.000000000000e-01  ,3.290205538464e+04  ,5.668944602646e+04  
  3.001425000001e+01  ,3.688028987963e-01  ,7.000000000000e-01  ,3.289498578389e+04  ,5.668944602906e+04  
  3.002625000001e+01  ,7.447768481215e-01  ,7.000000000000e-01  ,3.274334388903e+04  ,5.668944603425e+04  
  3.003000000001e+01  ,8.553216863074e-01  ,7.000000000000e-01  ,3.271388340741e+04  ,5.668944603588e+04  
  3.003157187501e+01  ,8.583749892423e-01  ,7.000000000000e-01  ,3.270243118142e+04  ,5.668944603656e+04  
  3.003471562501e+01  ,8.580335098086e-01  ,7.000000000000e-01  ,3.267953358928e+04  ,5.668944603792e+04  
  3.003982968751e+01  ,8.577091282350e-01  ,7.000000000000e-01  ,3.264231633198e+04  ,5.668944604014e+04  
  3.005005781251e+01  ,8.568851227174e-01  ,7.000000000000e-01  ,3.256799914337e+04  ,5.668944604457e+04  
  3.007051406251e+01  ,8.553688173415e-01  ,7.000000000000e-01  ,3.241983317028e+04  ,5.668944605343e+04  
  3.011142656251e+01  ,8.522143483860e-01  ,7.000000000000e-01  ,3.212537978077e+04  ,5.668944607115e+04  
  3.019325156251e+01  ,8.459873803076e-01  ,7.000000000000e-01  ,3.154401503002e+04  ,5.668944610659e+04  
  3.035690156251e+01  ,8.333434447995e-01  ,7.000000000000e-01  ,3.041167052093e+04  ,5.668944617748e+04  
  3.068420156251e+01  ,8.079056945280e-01  ,7.000000000000e-01  ,2.826987268974e+04  ,5.668944631925e+04  
  3.133880156251e+01  ,7.567991558462e-01  ,7.000000000000e-01  ,2.448057314086e+04  ,5.668944660278e+04  
  3.233880156251e+01  ,6.823605555110e-01  ,7.000000000000e-01  ,1.991228943124e+04  ,5.668944703593e+04  
  3.333880156251e+01  ,6.177021992626e-01  ,7.000000000000e-01  ,1.664620769492e+04  ,5.668944746908e+04  
  3.433880156251e+01  ,5.661619463353e-01  ,7.000000000000e-01  ,1.439994590789e+04  ,5.668944790223e+04  
  3.500000000001e+01  ,5.394436847419e-01  ,7.000000000000e-01  ,1.334216294700e+04  ,5.668944818863e+04  
  3.500300000001e+01  ,4.796021141228e-01  ,7.000000000000e-01  ,1.333751384506e+04  ,5.668944818993e+04  
  3.500900000001e+01  ,3.598060564836e-01  ,7.000000000000e-01  ,1.332679303578e+04  ,5.668944819253e+04  
  3.501050000001e+01  ,3.299661704223e-01  ,7.000000000000e-01  ,1.332363127551e+04  ,5.668944819318e+04  
  3.501350000001e+01  ,2.706274237717e-01  ,7.000000000000e-01  ,1.331640216017e+04  ,5.668944819448e+04  
  3.501950000001e+01  ,1.555266354844e-01  ,7.000000000000e-01  ,1.329547464862e+04  ,5.668944819708e+04  
  3.501966406251e+01  ,1.525103935419e-01  ,7.000000000000e-01  ,1.329475481747e+04  ,5.668944819715e+04  
  3.501970507814e+01  ,1.517595889309e-01  ,7.000000000000e-01  ,1.329457242208e+04  ,5.668944819716e+04  
  3.501978710939e+01  ,1.502577107458e-01  ,7.000000000000e-01  ,1.329420595955e+04  ,5.668944819720e+04  
  3.501995117189e+01  ,1.472393590084e-01  ,7.000000000000e-01  ,1.329346276467e+04  ,5.668944819727e+04  
  3.502027929689e+01  ,-1.748973813665e-01  ,7.000000000000e-01  ,1.329796211845e+04  ,5.668944819741e+04  
  3.502093554689e+01  ,-1.776107939804e-01  ,7.000000000000e-01  ,1.331896019577e+04  ,5.668944819770e+04  
  3.502201445314e+01  ,-1.750234863721e-01  ,7.000000000000e-01  ,1.335343447218e+04  ,5.668944819816e+04  
  3.502417226564e+01  ,-1.778076243354e-01  ,7.000000000000e-01  ,1.342220774767e+04  ,5.668944819910e+04  
  3.502471171876e+01  ,-1.752049515635e-01  ,7.000000000000e-01  ,1.343936477653e+04  ,5.668944819933e+04  
  3.502579062501e+01  ,-1.778973299224e-01  ,7.000000000000e-01  ,1.347363546211e+04  ,5.668944819980e+04  
  3.502606035157e+01  ,-1.753085969540e-01  ,7.000000000000e-01  ,1.348219416696e+04  ,5.668944819992e+04  
  3.502612778321e+01  ,-1.778493392194e-01  ,7.000000000000e-01  ,1.348433325611e+04  ,5.668944819995e+04  
  3.502626264650e+01  ,-1.754040797532e-01  ,7.000000000000e-01  ,1.348861082375e+04  ,5.668944820000e+04  
  3.502653237306e+01  ,-1.778344143968e-01  ,7.000000000000e-01  ,1.349716321008e+04  ,5.668944820012e+04  
  3.502707182618e+01  ,-1.754718486336e-01  ,7.000000000000e-01  ,1.351425663699e+04  ,5.668944820035e+04  
  3.502708868409e+01  ,-1.776762705995e-01  ,7.000000000000e-01  ,1.351479124515e+04  ,5.668944820036e+04  
  3.502712239991e+01  ,-1.757496163918e-01  ,7.000000000000e-01  ,1.351585913811e+04  ,5.668944820038e+04  
  3.502713082887e+01  ,-1.773326935509e-01  ,7.000000000000e-01  ,1.351612608657e+04  ,5.668944820038e+04  
  3.502714768678e+01  ,-1.761252580473e-01  ,7.000000000000e-01  ,1.351666000773e+04  ,5.668944820039e+04  
  3.502715190126e+01  ,-1.769526169955e-01  ,7.000000000000e-01  ,1.351679347699e+04  ,5.668944820039e+04  
  3.502716033021e+01  ,-1.764875579538e-01  ,7.000000000000e-01  ,1.351706042968e+04  ,5.668944820039e+04  
  3.502717718812e+01  ,-1.768447176000e-01  ,7.000000000000e-01  ,1.351759431443e+04  ,5.668944820040e+04  
  3.502717771493e+01  ,-1.767578584986e-01  ,7.000000000000e-01  ,1.351761099888e+04  ,5.668944820040e+04  
  3.502717876855e+01  ,-1.767057025281e-01  ,7.000000000000e-01  ,1.351764436694e+04  ,5.668944820040e+04  
  3.502717903196e+01  ,-1.767106344778e-01  ,7.000000000000e-01  ,1.351765270888e+04  ,5.668944820040e+04  
  3.502717955876e+01  ,-1.767207113880e-01  ,7.000000000000e-01  ,1.351766939279e+04  ,5.668944820040e+04  
  3.502718061238e+01  ,-1.767083658924e-01  ,7.000000000000e-01  ,1.351770276055e+04  ,5.668944820040e+04  
  3.502718087579e+01  ,-1.767148764775e-01  ,7.000000000000e-01  ,1.351771110248e+04  ,5.668944820040e+04  
  3.502718140260e+01  ,-1.767275490711e-01  ,7.000000000000e-01  ,1.351772778637e+04  ,5.668944820040e+04  
  3.502718141906e+01  ,-1.767408030573e-01  ,7.000000000000e-01  ,1.351772830774e+04  ,5.668944820040e+04  
  3.502718142318e+01  ,-1.767396412761e-01  ,7.000000000000e-01  ,1.351772843809e+04  ,5.668944818210e+04  
  3.502718143141e+01  ,-1.767398024240e-01  ,7.000000000000e-01  ,1.351772869878e+04  ,5.668944811967e+04  
  3.502718143347e+01  ,-1.767385219428e-01  ,7.000000000000e-01  ,1.351772876395e+04  ,5.668944811321e+04  
  3.502718143758e+01  ,-1.767384980776e-01  ,7.000000000000e-01  ,1.351772889429e+04  ,5.668944811321e+04  
  3.502718144581e+01  ,-1.767365248816e-01  ,7.000000000000e-01  ,1.351772915498e+04  ,5.668944811321e+04  
  3.502718145848e+01  ,-1.767355863267e-01  ,7.000000000000e-01  ,1.351772955625e+04  ,5.668944811321e+04  
  3.502718146165e+01  ,-1.767341570230e-01  ,7.000000000000e-01  ,1.351772965657e+04  ,5.668944808508e+04  
  3.502718146799e+01  ,-1.767331726005e-01  ,7.000000000000e-01  ,1.351772985720e+04  ,5.668944799263e+04  
  3.502718147613e+01  ,-1.767306862166e-01  ,7.000000000000e-01  ,1.351773011525e+04  ,5.668944796626e+04  
  3.502718149243e+01  ,-1.767288606352e-01  ,7.000000000000e-01  ,1.351773063133e+04  ,5.668944800671e+04  
  3.502718151346e+01  ,-1.767254591396e-01  ,7.000000000000e-01  ,1.351773129721e+04  ,5.668944796341e+04  
  3.502718155551e+01  ,-1.767209514073e-01  ,7.000000000000e-01  ,1.351773262895e+04  ,5.668944787682e+04  
  3.502718156351e+01  ,-1.767181678442e-01  ,7.000000000000e-01  ,1.351773288237e+04  ,5.668944758940e+04  
  3.502718157951e+01  ,-1.767138260038e-01  ,7.000000000000e-01  ,1.351773338920e+04  ,5.668944701460e+04  
  3.502718158351e+01  ,-1.767110302171e-01  ,7.000000000000e-01  ,1.351773351591e+04  ,5.668944701455e+04  
  3.502718159152e+01  ,-1.767075374664e-01  ,7.000000000000e-01  ,1.351773376933e+04  ,5.668944699800e+04  
  3.502718160752e+01  ,-1.767025833105e-01  ,7.000000000000e-01  ,1.351773427616e+04  ,5.668944673051e+04  
  3.502718162471e+01  ,-1.767000214168e-01  ,7.000000000000e-01  ,1.351773482047e+04  ,5.668944647935e+04  
  3.502718164524e+01  ,-1.766957320797e-01  ,7.000000000000e-01  ,1.351773547076e+04  ,5.668944647935e+04  
  3.502718166493e+01  ,-1.766927848803e-01  ,7.000000000000e-01  ,1.351773609434e+04  ,5.668944653893e+04  
  3.502718170431e+01  ,-1.766865436948e-01  ,7.000000000000e-01  ,1.351773734150e+04  ,5.668944665809e+04  
  3.502718178307e+01  ,-1.766804118670e-01  ,7.000000000000e-01  ,1.351773983582e+04  ,5.668944685537e+04  
  3.502718193092e+01  ,-1.766716181592e-01  ,7.000000000000e-01  ,1.351774451789e+04  ,5.668944722576e+04  
  3.502718222660e+01  ,-1.766615841916e-01  ,7.000000000000e-01  ,1.351775388201e+04  ,5.668944788185e+04  
  3.502718281798e+01  ,-1.766504875850e-01  ,7.000000000000e-01  ,1.351777261015e+04  ,5.668944920373e+04  
  3.502718400072e+01  ,-1.766440276260e-01  ,7.000000000000e-01  ,1.351781006627e+04  ,5.668945170461e+04  
  3.502718636622e+01  ,-1.766916877241e-01  ,7.000000000000e-01  ,1.351788497883e+04  ,5.668945670637e+04  
  3.502719109721e+01  ,-1.766773183772e-01  ,7.000000000000e-01  ,1.351803480398e+04  ,5.668946734159e+04  
  3.502720055918e+01  ,-1.766891145671e-01  ,7.000000000000e-01  ,1.351833445082e+04  ,5.668948861202e+04  
  3.502721948313e+01  ,-1.766835414601e-01  ,7.000000000000e-01  ,1.351893373176e+04  ,5.668948861202e+04  
  3.502722007450e+01  ,-1.767055637029e-01  ,7.000000000000e-01  ,1.351895245906e+04  ,5.668948861202e+04  
  3.502722125725e+01  ,-1.767339305516e-01  ,7.000000000000e-01  ,1.351898991393e+04  ,5.668949160221e+04  
  3.502722219700e+01  ,-1.767251851124e-01  ,7.000000000000e-01  ,1.351901967372e+04  ,5.668949397806e+04  
  3.502722319798e+01  ,-1.767281510838e-01  ,7.000000000000e-01  ,1.351905137231e+04  ,5.668949604172e+04  
  3.502722421078e+01  ,-1.767277401232e-01  ,7.000000000000e-01  ,1.351908344536e+04  ,5.668949812975e+04  
  3.502722623638e+01  ,-1.767172690743e-01  ,7.000000000000e-01  ,1.351914759118e+04  ,5.668950244081e+04  
  3.502723028759e+01  ,-1.766982002446e-01  ,7.000000000000e-01  ,1.351927588155e+04  ,5.668951106294e+04  
  3.502723839001e+01  ,-1.766954360792e-01  ,7.000000000000e-01  ,1.351953245887e+04  ,5.668952912567e+04  
  3.502725459484e+01  ,-1.766784718493e-01  ,7.000000000000e-01  ,1.352004560195e+04  ,5.668956525114e+04  
  3.502728700451e+01  ,-1.762296095985e-01  ,7.000000000000e-01  ,1.352107176582e+04  ,5.668956525116e+04  
  3.502728801731e+01  ,-1.762160631624e-01  ,7.000000000000e-01  ,1.352110383004e+04  ,5.668956525116e+04  
  3.502729004292e+01  ,-1.762052221311e-01  ,7.000000000000e-01  ,1.352116795802e+04  ,5.668956985454e+04  
  3.502729113507e+01  ,-1.761915563256e-01  ,7.000000000000e-01  ,1.352120253376e+04  ,5.668957233655e+04  
  3.502729242176e+01  ,-1.761844549910e-01  ,7.000000000000e-01  ,1.352124326841e+04  ,5.668957494534e+04  
  3.502729359230e+01  ,-1.761718157504e-01  ,7.000000000000e-01  ,1.352128032552e+04  ,5.668957731910e+04  
  3.502729593338e+01  ,-1.761503935268e-01  ,7.000000000000e-01  ,1.352135443910e+04  ,5.668958217932e+04  
  3.502730061554e+01  ,-1.761283533851e-01  ,7.000000000000e-01  ,1.352150266432e+04  ,5.668959189975e+04  
  3.502730997986e+01  ,-1.761237376195e-01  ,7.000000000000e-01  ,1.352179911011e+04  ,5.668961230704e+04  
  3.502732870850e+01  ,-1.761137410358e-01  ,7.000000000000e-01  ,1.352239198710e+04  ,5.668965312162e+04  
  3.502736616577e+01  ,-1.761136595596e-01  ,7.000000000000e-01  ,1.352357768670e+04  ,5.668965312164e+04  
  3.502736733631e+01  ,-1.761230507400e-01  ,7.000000000000e-01  ,1.352361473875e+04  ,5.668965312164e+04  
  3.502736967739e+01  ,-1.761317541095e-01  ,7.000000000000e-01  ,1.352368884288e+04  ,5.668965814276e+04  
  3.502737165837e+01  ,-1.761227547831e-01  ,7.000000000000e-01  ,1.352375154801e+04  ,5.668966239153e+04  
  3.502737378353e+01  ,-1.761255947640e-01  ,7.000000000000e-01  ,1.352381881718e+04  ,5.668966674767e+04  
  3.502737602963e+01  ,-1.761231909913e-01  ,7.000000000000e-01  ,1.352388991385e+04  ,5.668967135168e+04  
  3.502738052182e+01  ,-1.761187461088e-01  ,7.000000000000e-01  ,1.352403210627e+04  ,5.668968074056e+04  
  3.502738950619e+01  ,-1.761128668004e-01  ,7.000000000000e-01  ,1.352431648759e+04  ,5.668969951832e+04  
  3.502739175228e+01  ,-1.761195094005e-01  ,7.000000000000e-01  ,1.352438758230e+04  ,5.668970423737e+04  
  3.502739624447e+01  ,-1.761191129335e-01  ,7.000000000000e-01  ,1.352452977113e+04  ,5.668971367548e+04  
  3.502740522885e+01  ,-1.761120427400e-01  ,7.000000000000e-01  ,1.352481414540e+04  ,5.668973249087e+04  
  3.502742319760e+01  ,-1.761138117727e-01  ,7.000000000000e-01  ,1.352538288140e+04  ,5.668977012167e+04  
  3.502745913510e+01  ,-1.761115419940e-01  ,7.000000000000e-01  ,1.352652030516e+04  ,5.668977012168e+04  
  3.502746025814e+01  ,-1.761176777945e-01  ,7.000000000000e-01  ,1.352655584864e+04  ,5.668977012168e+04  
  3.502746250424e+01  ,-1.761225443333e-01  ,7.000000000000e-01  ,1.352662693556e+04  ,5.668977470560e+04  
  3.502746487736e+01  ,-1.761167514196e-01  ,7.000000000000e-01  ,1.352670204256e+04  ,5.668977954877e+04  
  3.502746734204e+01  ,-1.761184050702e-01  ,7.000000000000e-01  ,1.352678004676e+04  ,5.668978454693e+04  
  3.502747013516e+01  ,-1.761168878147e-01  ,7.000000000000e-01  ,1.352686844552e+04  ,5.668979021115e+04  
  3.502747572140e+01  ,-1.761156574066e-01  ,7.000000000000e-01  ,1.352704524181e+04  ,5.668980178472e+04  
  3.502748689389e+01  ,-1.761138433649e-01  ,7.000000000000e-01  ,1.352739882954e+04  ,5.668982493187e+04  
  3.502750923886e+01  ,-1.761152883555e-01  ,7.000000000000e-01  ,1.352810598634e+04  ,5.668982493187e+04  
  3.502750993714e+01  ,-1.761168915982e-01  ,7.000000000000e-01  ,1.352812808461e+04  ,5.668982493188e+04  
  3.502751133370e+01  ,-1.761201154441e-01  ,7.000000000000e-01  ,1.352817228110e+04  ,5.668982777763e+04  
  3.502751300988e+01  ,-1.761171273683e-01  ,7.000000000000e-01  ,1.352822532642e+04  ,5.668983119315e+04  
  3.502751472611e+01  ,-1.761175667343e-01  ,7.000000000000e-01  ,1.352827963915e+04  ,5.668983455767e+04  
  3.502751674752e+01  ,-1.761166986544e-01  ,7.000000000000e-01  ,1.352834360943e+04  ,5.668983852046e+04  
  3.502752079033e+01  ,-1.761163377960e-01  ,7.000000000000e-01  ,1.352847154937e+04  ,5.668984664509e+04  
  3.502752887596e+01  ,-1.761154204287e-01  ,7.000000000000e-01  ,1.352872742674e+04  ,5.668986289436e+04  
  3.502753089737e+01  ,-1.761163995106e-01  ,7.000000000000e-01  ,1.352879139558e+04  ,5.668986698836e+04  
  3.502753494019e+01  ,-1.761159594898e-01  ,7.000000000000e-01  ,1.352891933266e+04  ,5.668987517636e+04  
  3.502754302582e+01  ,-1.761163571500e-01  ,7.000000000000e-01  ,1.352917520437e+04  ,5.668989154117e+04  
  3.502755919709e+01  ,-1.761168164667e-01  ,7.000000000000e-01  ,1.352968693815e+04  ,5.668992427079e+04  
  3.502759153961e+01  ,-1.761191033002e-01  ,7.000000000000e-01  ,1.353071036722e+04  ,5.668992427081e+04  
  3.502759255032e+01  ,-1.761147426587e-01  ,7.000000000000e-01  ,1.353074234853e+04  ,5.668992427081e+04  
  3.502759457173e+01  ,-1.761120610900e-01  ,7.000000000000e-01  ,1.353080631093e+04  ,5.668992812050e+04  
  3.502759730381e+01  ,-1.761161166942e-01  ,7.000000000000e-01  ,1.353089276064e+04  ,5.668993332364e+04  
  3.502760007328e+01  ,-1.761158701993e-01  ,7.000000000000e-01  ,1.353098039296e+04  ,5.668993876114e+04  
  3.502760345120e+01  ,-1.761161840550e-01  ,7.000000000000e-01  ,1.353108727731e+04  ,5.668994539324e+04  
  3.502761020703e+01  ,-1.761185085343e-01  ,7.000000000000e-01  ,1.353130104442e+04  ,5.668995904811e+04  
  3.502762371868e+01  ,-1.761199235771e-01  ,7.000000000000e-01  ,1.353172857212e+04  ,5.668998635785e+04  
  3.502765074200e+01  ,-1.761227114184e-01  ,7.000000000000e-01  ,1.353258360096e+04  ,5.668998635786e+04  
  3.502765158648e+01  ,-1.761135414126e-01  ,7.000000000000e-01  ,1.353261032000e+04  ,5.668998635786e+04  
  3.502765327544e+01  ,-1.761055248789e-01  ,7.000000000000e-01  ,1.353266375781e+04  ,5.668998954247e+04  
  3.502765570540e+01  ,-1.761158985173e-01  ,7.000000000000e-01  ,1.353274064045e+04  ,5.668999412429e+04  
  3.502765815787e+01  ,-1.761155897548e-01  ,7.000000000000e-01  ,1.353281823502e+04  ,5.668999886147e+04  
  3.502766120199e+01  ,-1.761168416997e-01  ,7.000000000000e-01  ,1.353291454894e+04  ,5.669000474151e+04  
  3.502766729025e+01  ,-1.761218901374e-01  ,7.000000000000e-01  ,1.353310717560e+04  ,5.669001685636e+04  
  3.502767946677e+01  ,-1.761278249178e-01  ,7.000000000000e-01  ,1.353349242415e+04  ,5.669004108604e+04  
  3.502770381979e+01  ,-1.761682134238e-01  ,7.000000000000e-01  ,1.353426290536e+04  ,5.669004108605e+04  
  3.502770458082e+01  ,-1.761551396485e-01  ,7.000000000000e-01  ,1.353428698254e+04  ,5.669004108605e+04  
  3.502770610289e+01  ,-1.761455203959e-01  ,7.000000000000e-01  ,1.353433513662e+04  ,5.669004388915e+04  
  3.502770841765e+01  ,-1.761755313928e-01  ,7.000000000000e-01  ,1.353440836948e+04  ,5.669004815209e+04  
  3.502771074690e+01  ,-1.761890235357e-01  ,7.000000000000e-01  ,1.353448206124e+04  ,5.669005258360e+04  
  3.502771368384e+01  ,-1.762125359237e-01  ,7.000000000000e-01  ,1.353457497873e+04  ,5.669005817125e+04  
