  Time                 , V(VN)                , V(VS)                , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  2.002676738330e+01  ,1.516492029536e+00  ,2.230615274802e+00  ,5.013505808078e+04  ,4.970271497790e+04  
  2.002890957080e+01  ,1.642857586034e+00  ,2.409130899802e+00  ,5.019275201994e+04  ,4.970315590839e+04  
  2.003000000001e+01  ,1.709636703716e+00  ,2.500000000000e+00  ,5.022384346326e+04  ,4.970337847261e+04  
  2.003042843751e+01  ,1.709571464104e+00  ,2.500000000000e+00  ,5.023628756545e+04  ,4.970346547573e+04  
  2.003128527345e+01  ,1.709845616831e+00  ,2.500000000000e+00  ,5.026117030952e+04  ,4.970363908409e+04  
  2.003299894532e+01  ,1.710308939801e+00  ,2.500000000000e+00  ,5.031090934567e+04  ,4.970398396493e+04  
  2.003642628907e+01  ,1.711312814266e+00  ,2.500000000000e+00  ,5.041028184500e+04  ,4.970466441984e+04  
  2.004328097657e+01  ,1.713229141664e+00  ,2.500000000000e+00  ,5.060860681160e+04  ,4.970598839111e+04  
  2.005699035157e+01  ,1.717091349652e+00  ,2.500000000000e+00  ,5.100359408652e+04  ,4.970849079257e+04  
  2.008440910157e+01  ,1.724548391066e+00  ,2.500000000000e+00  ,5.178705378402e+04  ,4.971292966897e+04  
  2.010000000001e+01  ,1.728720954154e+00  ,2.500000000000e+00  ,5.222873906915e+04  ,4.971512479245e+04  
  2.010548375001e+01  ,1.730157595011e+00  ,2.500000000000e+00  ,5.238328390480e+04  ,4.971585393608e+04  
  2.011645093751e+01  ,1.733023248613e+00  ,2.500000000000e+00  ,5.269170840791e+04  ,4.971730847034e+04  
  2.013838531251e+01  ,1.738646889455e+00  ,2.500000000000e+00  ,5.330466731158e+04  ,4.972019538192e+04  
  2.018225406251e+01  ,1.749483630294e+00  ,2.500000000000e+00  ,5.451548132009e+04  ,4.972588168447e+04  
  2.026999156251e+01  ,1.769660945400e+00  ,2.500000000000e+00  ,5.687993006073e+04  ,4.973691287054e+04  
  2.044546656251e+01  ,1.804969407851e+00  ,2.500000000000e+00  ,6.139986224028e+04  ,4.975767590282e+04  
  2.079641656251e+01  ,1.860422844999e+00  ,2.500000000000e+00  ,6.968086145295e+04  ,4.979449135642e+04  
  2.149831656251e+01  ,1.931297342293e+00  ,2.500000000000e+00  ,8.308491709142e+04  ,4.985257085423e+04  
  2.229831656251e+01  ,1.972225027974e+00  ,2.500000000000e+00  ,9.282312887695e+04  ,4.989918092675e+04  
  2.309831656251e+01  ,1.989354306948e+00  ,2.500000000000e+00  ,9.746755200870e+04  ,4.993107674754e+04  
  2.389831656251e+01  ,1.995399792097e+00  ,2.500000000000e+00  ,9.919937657651e+04  ,4.995289191210e+04  
  2.469831656251e+01  ,1.997313247295e+00  ,2.500000000000e+00  ,9.975820181570e+04  ,4.996780701077e+04  
  2.500000000001e+01  ,1.997592550470e+00  ,2.500000000000e+00  ,9.984020381968e+04  ,4.997207209306e+04  
  2.500300000001e+01  ,1.790434152819e+00  ,2.249999999400e+00  ,9.984078516832e+04  ,4.997211144333e+04  
  2.500479715590e+01  ,1.665877498104e+00  ,2.100237008333e+00  ,9.984112123294e+04  ,4.997213500624e+04  
  2.500544080460e+01  ,1.621260441374e+00  ,2.046599616667e+00  ,9.984123566919e+04  ,4.997214344042e+04  
  2.500569469660e+01  ,1.603667626390e+00  ,2.025441950000e+00  ,9.984127995298e+04  ,4.997214676665e+04  
  2.500569469670e+01  ,1.603688138188e+00  ,2.025441941667e+00  ,9.984127995299e+04  ,4.997214676665e+04  
  2.500569470400e+01  ,1.603653961443e+00  ,2.025441333333e+00  ,9.984127995426e+04  ,4.997214676674e+04  
  2.500569470471e+01  ,1.603686611168e+00  ,2.025441273809e+00  ,9.984127995438e+04  ,4.997214676675e+04  
  2.500569470614e+01  ,1.603653816623e+00  ,2.025441154755e+00  ,9.984127995463e+04  ,4.997214676677e+04  
  2.500569470900e+01  ,1.603663596907e+00  ,2.025440916647e+00  ,9.984127995513e+04  ,4.997214676681e+04  
  2.500569471471e+01  ,1.603623028379e+00  ,2.025440440431e+00  ,9.984127995612e+04  ,4.997214676688e+04  
  2.500569472614e+01  ,1.603657091735e+00  ,2.025439487998e+00  ,9.984127995810e+04  ,4.997214676703e+04  
  2.500569474900e+01  ,1.603624533745e+00  ,2.025437583133e+00  ,9.984127996207e+04  ,4.997214676733e+04  
  2.500569479472e+01  ,1.603657922242e+00  ,2.025433773403e+00  ,9.984127997000e+04  ,4.997214676793e+04  
  2.500569488615e+01  ,1.603624253068e+00  ,2.025426153943e+00  ,9.984127998586e+04  ,4.997214676913e+04  
  2.500569492810e+01  ,1.603655477171e+00  ,2.025422658333e+00  ,9.984127999313e+04  ,4.997214676968e+04  
  2.500569494150e+01  ,1.603621539311e+00  ,2.025421541667e+00  ,9.984127999546e+04  ,4.997214676986e+04  
  2.500569494300e+01  ,1.603652687045e+00  ,2.025421416667e+00  ,9.984127999572e+04  ,4.997214676988e+04  
  2.500569494310e+01  ,1.603621066548e+00  ,2.025421408333e+00  ,9.984127999574e+04  ,4.997214676988e+04  
  2.500569494320e+01  ,1.603652552934e+00  ,2.025421400000e+00  ,9.984127999575e+04  ,4.997214676988e+04  
  2.500569494940e+01  ,1.603621128015e+00  ,2.025420883333e+00  ,9.984127999683e+04  ,4.997214676996e+04  
  2.500569495011e+01  ,1.603655284736e+00  ,2.025420823809e+00  ,9.984127999695e+04  ,4.997214676997e+04  
  2.500569495154e+01  ,1.603641999653e+00  ,2.025420704755e+00  ,9.984127999720e+04  ,4.997214676999e+04  
  2.500569495440e+01  ,1.605164843728e+00  ,2.025420466647e+00  ,9.984127999770e+04  ,4.997214677002e+04  
  2.500569496011e+01  ,1.611670477549e+00  ,2.025419990431e+00  ,9.984127999869e+04  ,4.997214677010e+04  
  2.500569497154e+01  ,1.624814062496e+00  ,2.025419037998e+00  ,9.984128000068e+04  ,4.997214677025e+04  
  2.500569499440e+01  ,1.649107503006e+00  ,2.025417133133e+00  ,9.984128000467e+04  ,4.997214677055e+04  
  2.500569503840e+01  ,1.690649545286e+00  ,2.025413466454e+00  ,9.984128001240e+04  ,4.997214677112e+04  
  2.500569512640e+01  ,8.605054456439e-04  ,2.025406133096e+00  ,9.984128002543e+04  ,4.997214677228e+04  
  2.500569530240e+01  ,-1.927422441526e-04  ,2.025391466380e+00  ,9.984128004616e+04  ,4.997214677458e+04  
  2.500569559022e+01  ,1.300432849121e-04  ,2.025367481470e+00  ,9.984128007882e+04  ,4.997214677835e+04  
  2.500569616586e+01  ,-1.098860782278e-04  ,2.025319511652e+00  ,9.984128014085e+04  ,4.997214678589e+04  
  2.500569730626e+01  ,1.100524391475e-04  ,2.025224478007e+00  ,9.984128025672e+04  ,4.997214680305e+04  
  2.500569914399e+01  ,-1.090629595950e-04  ,2.025071333806e+00  ,9.984128043624e+04  ,4.997213268971e+04  
  2.500570264932e+01  ,1.108540275752e-04  ,2.024779223363e+00  ,9.984128077483e+04  ,4.997208468367e+04  
  2.500570798761e+01  ,-1.089288817866e-04  ,2.024334366083e+00  ,9.984128129020e+04  ,4.997201786279e+04  
  2.500571866418e+01  ,1.108167949369e-04  ,2.023444651524e+00  ,9.984128232067e+04  ,4.997188204542e+04  
  2.500574001733e+01  ,-1.089040510394e-04  ,2.021665222407e+00  ,9.984128438016e+04  ,4.997161159806e+04  
  2.500578272363e+01  ,1.108030797070e-04  ,2.018106364171e+00  ,9.984128849362e+04  ,4.997106915241e+04  
  2.500586813623e+01  ,-1.106734439276e-04  ,2.010988647700e+00  ,9.984119288772e+04  ,4.997053621974e+04  
  2.500594794580e+01  ,1.096847493827e-04  ,2.004337850174e+00  ,9.984100650791e+04  ,4.996997594027e+04  
  2.500602549707e+01  ,-1.106680910468e-04  ,1.997875244379e+00  ,9.984082540988e+04  ,4.996943162778e+04  
  2.500614849511e+01  ,1.096403344931e-04  ,1.987625407140e+00  ,9.984053818506e+04  ,4.996846739639e+04  
  2.500617350620e+01  ,-1.101830059298e-04  ,1.985541150000e+00  ,9.984047977933e+04  ,4.996794935583e+04  
  2.500618543960e+01  ,1.092805385525e-04  ,1.984546700000e+00  ,9.984045191254e+04  ,4.996638085417e+04  
  2.500619815470e+01  ,-1.103013334358e-04  ,1.983487108333e+00  ,9.984042222034e+04  ,4.996449511409e+04  
  2.500620966080e+01  ,1.092430247169e-04  ,1.982528266667e+00  ,9.984039535139e+04  ,4.996415309490e+04  
  2.500622376040e+01  ,-1.103533628779e-04  ,1.981353300000e+00  ,9.984036242614e+04  ,4.996292178837e+04  
  2.500622588520e+01  ,1.092260637066e-04  ,1.981176233333e+00  ,9.984035746432e+04  ,4.996131573640e+04  
  2.500623013477e+01  ,-1.103140974550e-04  ,1.980822102270e+00  ,9.984034754076e+04  ,4.995848807966e+04  
  2.500623119717e+01  ,1.091154141690e-04  ,1.980733569505e+00  ,9.984034505987e+04  ,4.995688307637e+04  
  2.500623332195e+01  ,-1.101536738943e-04  ,1.980556503973e+00  ,9.984034009810e+04  ,4.995367294154e+04  
  2.500623385315e+01  ,1.088384870016e-04  ,1.980512237590e+00  ,9.984033885765e+04  ,4.995367294154e+04  
  2.500623491554e+01  ,-1.098101550170e-04  ,1.980423704825e+00  ,9.984033637676e+04  ,4.995367295186e+04  
  2.500623704033e+01  ,1.086637595478e-04  ,1.980246639293e+00  ,9.984033141498e+04  ,4.995367294154e+04  
  2.500623757153e+01  ,-1.095236098863e-04  ,1.980202372910e+00  ,9.984033017454e+04  ,4.995367294154e+04  
  2.500623863392e+01  ,1.083189271753e-04  ,1.980113840145e+00  ,9.984032769365e+04  ,4.995367292778e+04  
  2.500623889952e+01  ,-1.089499080535e-04  ,1.980091706953e+00  ,9.984032707342e+04  ,4.995367294154e+04  
  2.500623943071e+01  ,1.076346011573e-04  ,1.980047440570e+00  ,9.984032583298e+04  ,4.995367294154e+04  
  2.500623944731e+01  ,-1.016886775886e-04  ,1.980046057246e+00  ,9.984032579422e+04  ,4.995367294154e+04  
  2.500623948051e+01  ,9.735149281909e-05  ,1.980043290597e+00  ,9.984032571669e+04  ,4.995367294154e+04  
  2.500623948881e+01  ,-8.647173148546e-05  ,1.980042598935e+00  ,9.984032569731e+04  ,4.995367294154e+04  
  2.500623950541e+01  ,8.027712399894e-05  ,1.980041215610e+00  ,9.984032565854e+04  ,4.995367294154e+04  
  2.500623953861e+01  ,-7.881784580377e-05  ,1.980038448962e+00  ,9.984032558101e+04  ,4.995367294154e+04  
  2.500623954420e+01  ,6.500548954591e-05  ,1.980037983611e+00  ,9.984032556797e+04  ,4.995367294160e+04  
  2.500623955537e+01  ,-6.123573610139e-05  ,1.980037052909e+00  ,9.984032554189e+04  ,4.995367294185e+04  
  2.500623957770e+01  ,5.741913583890e-05  ,1.980035191506e+00  ,9.984032548973e+04  ,4.995367294233e+04  
  2.500623961957e+01  ,-5.763504647760e-05  ,1.980031702647e+00  ,9.984032539197e+04  ,4.995367294324e+04  
  2.500623969003e+01  ,5.550059846016e-05  ,1.980025830596e+00  ,9.984032522742e+04  ,4.995367294478e+04  
  2.500623983096e+01  ,-5.657864477371e-05  ,1.980014086494e+00  ,9.984032489832e+04  ,4.995367294785e+04  
  2.500624011282e+01  ,5.498290768102e-05  ,1.979990598290e+00  ,9.984032424013e+04  ,4.995367295399e+04  
  2.500624067654e+01  ,-5.631751202984e-05  ,1.979943621883e+00  ,9.984032292374e+04  ,4.995367296627e+04  
  2.500624180397e+01  ,5.485436795638e-05  ,1.979849669068e+00  ,9.984032029097e+04  ,4.995367299082e+04  
  2.500624405884e+01  ,-5.625306638990e-05  ,1.979661763439e+00  ,9.984031502543e+04  ,4.995367303993e+04  
  2.500624856857e+01  ,5.482210051966e-05  ,1.979285952180e+00  ,9.984030449435e+04  ,4.995367313816e+04  
  2.500624953900e+01  ,-5.619249455791e-05  ,1.979205083333e+00  ,9.984030222822e+04  ,4.995367315930e+04  
  2.500624954260e+01  ,4.322197871076e-05  ,1.979204783333e+00  ,9.984030221981e+04  ,4.995367315937e+04  
  2.500624954270e+01  ,2.368607487391e-05  ,1.979204775000e+00  ,9.984030221958e+04  ,4.995367315938e+04  
  2.500624954632e+01  ,-2.006677905442e-05  ,1.979204473376e+00  ,9.984030221113e+04  ,4.995367315945e+04  
  2.500624954961e+01  ,1.464950416530e-05  ,1.979204198791e+00  ,9.984030220343e+04  ,4.995367315953e+04  
  2.500624955514e+01  ,-1.419454398111e-05  ,1.979203738221e+00  ,9.984030219053e+04  ,4.995367315965e+04  
  2.500624956338e+01  ,1.169271332468e-05  ,1.979203051650e+00  ,9.984030217129e+04  ,4.995367315983e+04  
  2.500624957707e+01  ,-1.249681821491e-05  ,1.979201910469e+00  ,9.984030213931e+04  ,4.995367316012e+04  
  2.500624960446e+01  ,1.079837327911e-05  ,1.979199628108e+00  ,9.984030207535e+04  ,4.995367316072e+04  
  2.500624965924e+01  ,-1.206635330053e-05  ,1.979195063386e+00  ,9.984030194744e+04  ,4.995367316191e+04  
  2.500624976879e+01  ,1.058717243119e-05  ,1.979185933941e+00  ,9.984030169161e+04  ,4.995367316430e+04  
  2.500624998790e+01  ,-1.196175355833e-05  ,1.979167675051e+00  ,9.984030117995e+04  ,4.995367316907e+04  
  2.500625042611e+01  ,1.053505117632e-05  ,1.979131157272e+00  ,9.984030015664e+04  ,4.995367317862e+04  
  2.500625130254e+01  ,-1.193575017577e-05  ,1.979058121714e+00  ,9.984029811002e+04  ,4.995367319771e+04  
  2.500625305539e+01  ,1.052205954011e-05  ,1.978912050598e+00  ,9.984029401678e+04  ,4.995367323589e+04  
  2.500625656110e+01  ,-1.192928313731e-05  ,1.978619908366e+00  ,9.984028583029e+04  ,4.995367331224e+04  
  2.500626357251e+01  ,1.051879530589e-05  ,1.978035623901e+00  ,9.984026945732e+04  ,4.995367346496e+04  
  2.500627759534e+01  ,-1.192768437885e-05  ,1.976867054972e+00  ,9.984023671139e+04  ,4.995367377038e+04  
  2.500628286680e+01  ,1.051680636177e-05  ,1.976427766667e+00  ,9.984022440155e+04  ,4.995367388520e+04  
  2.500628301180e+01  ,-1.187416624937e-05  ,1.976415683333e+00  ,9.984022406294e+04  ,4.995367388835e+04  
  2.500628301190e+01  ,-6.442575378518e-06  ,1.976415675000e+00  ,9.984022406271e+04  ,4.995367388836e+04  
  2.500628301920e+01  ,4.495754579725e-06  ,1.976415066667e+00  ,9.984022404566e+04  ,4.995367388852e+04  
  2.500628301991e+01  ,-1.310967552559e-05  ,1.976415007143e+00  ,9.984022404400e+04  ,4.995367388853e+04  
  2.500628302134e+01  ,-2.851702084250e-05  ,1.976414888089e+00  ,9.984022404066e+04  ,4.995367388856e+04  
  2.500628302420e+01  ,-4.482582829013e-05  ,1.976414649980e+00  ,9.984022403399e+04  ,4.995367388862e+04  
  2.500628302732e+01  ,-4.363661192031e-05  ,1.976414389800e+00  ,9.984022402670e+04  ,4.995367388869e+04  
  2.500628303357e+01  ,-2.950805220792e-05  ,1.976413869439e+00  ,9.984022401211e+04  ,4.995367388883e+04  
  2.500628304250e+01  ,-3.534353686874e-05  ,1.976413125000e+00  ,9.984022399125e+04  ,4.995367388905e+04  
  2.500628304290e+01  ,-3.766055956334e-05  ,1.976413091667e+00  ,9.984022399032e+04  ,4.995367388906e+04  
  2.500628304300e+01  ,-3.825788792611e-05  ,1.976413083333e+00  ,9.984022399009e+04  ,4.995367388907e+04  
  2.500628304446e+01  ,-4.164035947696e-05  ,1.976412961423e+00  ,9.984022398667e+04  ,4.995367388910e+04  
  2.500628304596e+01  ,-4.357111922459e-05  ,1.976412836595e+00  ,9.984022398317e+04  ,4.995367388914e+04  
  2.500628304895e+01  ,-4.425167603728e-05  ,1.976412587187e+00  ,9.984022397618e+04  ,4.995367388920e+04  
  2.500628305124e+01  ,-4.420666703808e-05  ,1.976412396793e+00  ,9.984022397085e+04  ,4.995367388924e+04  
  2.500628305312e+01  ,-4.335922136534e-05  ,1.976412240300e+00  ,9.984022396646e+04  ,4.995367388928e+04  
  2.500628305533e+01  ,-4.261036527353e-05  ,1.976412056085e+00  ,9.984022396130e+04  ,4.995367388932e+04  
  2.500628305975e+01  ,-3.873028864021e-05  ,1.976411687653e+00  ,9.984022395098e+04  ,4.995367388941e+04  
  2.500628306784e+01  ,-2.799673168319e-05  ,1.976411013127e+00  ,9.984022393207e+04  ,4.995367388956e+04  
  2.500628308403e+01  ,-2.106244274103e-05  ,1.976409664076e+00  ,9.984022389427e+04  ,4.995367388985e+04  
  2.500628311641e+01  ,-3.970060053149e-05  ,1.976406965972e+00  ,9.984022381866e+04  ,4.995367389037e+04  
  2.500628318110e+01  ,-2.661645434543e-05  ,1.976401575000e+00  ,9.984022366760e+04  ,4.995367389120e+04  
  2.500628319390e+01  ,-1.010068195768e-04  ,1.976400508333e+00  ,9.984022363771e+04  ,4.995367389133e+04  
  2.500628319570e+01  ,-1.623619547786e-04  ,1.976400358333e+00  ,9.984022363350e+04  ,4.995367389135e+04  
  2.500628319580e+01  ,-1.676869615039e-04  ,1.976400350000e+00  ,9.984022363327e+04  ,4.995367389135e+04  
  2.500628319590e+01  ,-1.728437897555e-04  ,1.976400341667e+00  ,9.984022363304e+04  ,4.995367389135e+04  
  2.500628320210e+01  ,-2.986557421082e-03  ,1.976399825000e+00  ,9.984022361856e+04  ,4.995367389141e+04  
  2.500628320281e+01  ,-3.549354011056e-03  ,1.976399765476e+00  ,9.984022361689e+04  ,4.995367389142e+04  
  2.500628320424e+01  ,-4.666808486490e-03  ,1.976399646422e+00  ,9.984022361355e+04  ,4.995367389143e+04  
  2.500628320710e+01  ,-6.893422267694e-03  ,1.976399408314e+00  ,9.984022360688e+04  ,4.995367389146e+04  
  2.500628321281e+01  ,-1.125085598687e-02  ,1.976398932097e+00  ,9.984022359354e+04  ,4.995367389151e+04  
  2.500628322424e+01  ,-1.949973297997e-02  ,1.976397979665e+00  ,9.984022356685e+04  ,4.995367389161e+04  
  2.500628324710e+01  ,-3.423957822451e-02  ,1.976396074800e+00  ,9.984022351347e+04  ,4.995367389179e+04  
  2.500628329282e+01  ,-5.772466374037e-02  ,1.976392265070e+00  ,9.984022340671e+04  ,4.995367389196e+04  
  2.500628338425e+01  ,-8.705509626452e-02  ,1.976384645609e+00  ,9.984022319319e+04  ,4.995367389196e+04  
  2.500628356712e+01  ,-1.061014160950e-01  ,1.976369406688e+00  ,9.984022276616e+04  ,4.995366083514e+04  
  2.500628393285e+01  ,-8.780371157627e-02  ,1.976338928847e+00  ,9.984022191210e+04  ,4.995362830516e+04  
  2.500628410163e+01  ,-7.080853847583e-02  ,1.976324864137e+00  ,9.984022151798e+04  ,4.995362301361e+04  
  2.500628428953e+01  ,-5.123669086970e-02  ,1.976309205997e+00  ,9.984022107920e+04  ,4.995361826148e+04  
  2.500628450511e+01  ,-2.787411587451e-02  ,1.976291241157e+00  ,9.984022057579e+04  ,4.995361365310e+04  
  2.500628493626e+01  ,2.098466914867e-02  ,1.976255311477e+00  ,9.984021956896e+04  ,4.995360587265e+04  
  2.500628579857e+01  ,1.222259069109e-01  ,1.976183452117e+00  ,9.984021755530e+04  ,4.995359308664e+04  
  2.500628752320e+01  ,3.165529854305e-01  ,1.976039733398e+00  ,9.984021352797e+04  ,4.995357183128e+04  
  2.500629097245e+01  ,6.287393940729e-01  ,1.975752295959e+00  ,9.984020547333e+04  ,4.995353548374e+04  
  2.500629787095e+01  ,1.004124703293e+00  ,1.975177421081e+00  ,9.984018936405e+04  ,4.995347260045e+04  
  2.500631166794e+01  ,1.280108469655e+00  ,1.974027671325e+00  ,9.984015714550e+04  ,4.995336131584e+04  
  2.500633926194e+01  ,1.340275838040e+00  ,1.971728171813e+00  ,9.984009270843e+04  ,4.995315136484e+04  
  2.500637247727e+01  ,1.325970174163e+00  ,1.968960227477e+00  ,9.984001514456e+04  ,4.995290034795e+04  
  2.500643890793e+01  ,1.326221972820e+00  ,1.963424338805e+00  ,9.983986001702e+04  ,4.995239653254e+04  
  2.500657176926e+01  ,1.315723684384e+00  ,1.952352561462e+00  ,9.983954976269e+04  ,4.995138460824e+04  
  2.500683749192e+01  ,1.302096193773e+00  ,1.930209006774e+00  ,9.983892925714e+04  ,4.994934217392e+04  
  2.500736893723e+01  ,1.268600136973e+00  ,1.885921897399e+00  ,9.983768825840e+04  ,4.994518129685e+04  
  2.500843182786e+01  ,1.207211170811e+00  ,1.797347678649e+00  ,9.983520631036e+04  ,4.993653500892e+04  
  2.501055760911e+01  ,1.079022351420e+00  ,1.620199241149e+00  ,9.983024261213e+04  ,4.991775404261e+04  
  2.501480917161e+01  ,8.279872639105e-01  ,1.265902366149e+00  ,9.982031600687e+04  ,4.987199881820e+04  
  2.502331229661e+01  ,3.215442857181e-01  ,5.573086161492e-01  ,9.980046596074e+04  ,4.968473579979e+04  
  2.502414825953e+01  ,1.768760701962e-01  ,4.876450390473e-01  ,9.979851468213e+04  ,4.964577629772e+04  
  2.502451061305e+01  ,2.488306148007e-01  ,4.574489127451e-01  ,9.979766890435e+04  ,4.963078480491e+04  
  2.502523532008e+01  ,-1.374389465200e-01  ,3.970566601410e-01  ,9.979597736410e+04  ,4.961586422267e+04  
  2.502648082789e+01  ,-1.405864301487e-01  ,2.932643424328e-01  ,9.979307029319e+04  ,4.961611346941e+04  
  2.502674699000e+01  ,-1.374725060450e-01  ,2.710841666514e-01  ,9.979244907067e+04  ,4.961616671279e+04  
  2.502727931422e+01  ,-1.405468956800e-01  ,2.267238150890e-01  ,9.979120663802e+04  ,4.961627317564e+04  
  2.502834396266e+01  ,-1.374892241438e-01  ,1.380031119641e-01  ,9.978872182231e+04  ,4.961648601470e+04  
  2.502855096733e+01  ,-1.395647377794e-01  ,1.207527228851e-01  ,9.978823869543e+04  ,4.961652736941e+04  
  2.502869587059e+01  ,-1.380719853187e-01  ,1.086774505966e-01  ,9.978790050872e+04  ,4.961655630406e+04  
  2.502898566551e+01  ,-1.386387723032e-01  ,8.452787377363e-02  ,9.978722416484e+04  ,4.961661417867e+04  
  2.502905811425e+01  ,-1.030338035562e-01  ,7.849047956802e-02  ,9.978705507963e+04  ,4.961662845680e+04  
  2.502920301171e+01  ,-1.202917781273e-06  ,6.641569115650e-02  ,9.978671691014e+04  ,4.961665551282e+04  
  2.502923923607e+01  ,-8.002943884255e-07  ,6.339699405355e-02  ,9.978663236796e+04  ,4.961666199788e+04  
  2.502931168480e+01  ,-5.743794435631e-07  ,5.735959984794e-02  ,9.978646328382e+04  ,4.961667496828e+04  
  2.502945658226e+01  ,-4.508498513134e-07  ,4.528481143643e-02  ,9.978612511646e+04  ,4.961670090735e+04  
  2.502974637718e+01  ,-4.070575914117e-07  ,2.113523461341e-02  ,9.978544878540e+04  ,4.961675278026e+04  
